Quotes,Punc_Freq,Punc_Type,Exclamation,Stopwords,Camelcase,Negation,Propn,Usermention,Hashtags,Misspel,OutofVocab,Noun,Past_Tense,Verbs,Interrogation,word_count,mean_word_length,ttr,mtld,sentiment_score,constructive,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
0,3,5,0,14,0,0,0,0,0,2,10,5,1,4,1,102,3,0,59,0,0.0,0.032258064516129,0.0967741935483871,0.2258064516129032,0.0,0.1612903225806451,0.1612903225806451,0.032258064516129,0.0,0.0967741935483871,0.1935483870967742
0,5,3,0,4,0,0,0,0,0,2,3,1,0,1,0,9,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0
0,2,4,0,5,0,0,0,0,0,1,3,2,0,1,0,30,3,0,15,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
0,3,4,0,11,0,0,1,0,0,0,7,7,0,4,0,113,4,0,3,0,0.0,0.0,0.0,0.2285714285714285,0.0571428571428571,0.2571428571428571,0.0857142857142857,0.0285714285714285,0.0,0.1714285714285714,0.1714285714285714
0,1,1,0,7,0,0,0,0,0,0,3,4,0,2,0,28,4,0,14,0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3,0,6,0,0,1,0,0,0,4,2,0,1,0,46,4,0,64,1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0
0,1,1,0,10,0,1,0,0,0,2,7,4,0,2,1,16,3,0,16,0,0.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
0,3,3,0,5,0,0,0,0,0,1,4,2,0,0,0,16,3,0,5,1,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1,3,0,5,0,0,0,0,0,0,2,2,0,1,0,28,3,0,9,1,1.0,0.125,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.125,0.25
1,7,4,0,18,0,1,0,0,0,3,11,6,1,8,2,28,4,0,6,0,1.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25
0,2,1,0,6,0,0,0,0,0,0,4,2,0,0,0,20,4,0,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,5,0,10,0,0,0,0,0,1,6,4,0,3,0,111,3,0,3,3,1.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.2272727272727272,0.0909090909090909,0.0909090909090909,0.0,0.1818181818181818,0.1363636363636363
0,2,3,0,11,0,0,0,0,0,1,8,6,0,4,0,38,4,0,5,0,1.0,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
0,1,1,0,5,0,1,2,0,0,0,2,4,0,1,0,11,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3,0,5,0,0,0,0,0,1,4,2,0,0,0,16,3,0,5,1,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1,3,0,5,0,0,0,0,0,0,2,2,0,1,0,28,3,0,9,1,1.0,0.125,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.125,0.25
1,7,4,0,18,0,1,0,0,0,3,11,6,1,8,2,28,4,0,6,0,1.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25
0,2,1,0,6,0,0,0,0,0,0,4,2,0,0,0,20,4,0,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,5,0,10,0,0,0,0,0,1,6,4,0,3,0,111,3,0,3,3,1.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.2272727272727272,0.0909090909090909,0.0909090909090909,0.0,0.1818181818181818,0.1363636363636363
0,2,3,0,11,0,0,0,0,0,1,8,6,0,4,0,38,4,0,5,0,1.0,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
0,1,1,0,5,0,1,2,0,0,0,2,4,0,1,0,11,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3,0,17,0,0,1,0,0,2,11,7,0,4,1,208,3,0,84,-4,1.0,0.16,0.0,0.04,0.0,0.28,0.16,0.16,0.04,0.04,0.12
0,2,1,0,11,0,0,0,0,0,0,5,2,2,5,0,36,4,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,4,0,9,0,0,0,0,0,1,6,6,0,2,1,64,4,0,8,-2,1.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0
0,1,2,0,7,0,0,0,0,0,0,3,2,0,2,1,23,3,0,7,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1,3,7,0,11,0,0,1,0,0,1,7,4,1,3,0,151,4,0,3,1,1.0,0.08,0.04,0.24,0.08,0.28,0.08,0.08,0.04,0.04,0.04
0,3,8,0,12,0,0,0,0,0,2,6,3,1,3,0,214,3,0,93,-1,1.0,0.2413793103448276,0.1034482758620689,0.0,0.0,0.0344827586206896,0.2758620689655172,0.2758620689655172,0.0689655172413793,0.0,0.0
0,1,2,0,6,0,0,0,0,0,0,4,2,0,2,0,41,4,0,6,-1,1.0,0.1923076923076923,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.1538461538461538,0.1923076923076923,0.1923076923076923,0.0384615384615384,0.0384615384615384,0.0384615384615384
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3,0,17,0,0,1,0,0,2,11,7,0,4,1,208,3,0,84,-4,1.0,0.16,0.0,0.04,0.0,0.28,0.16,0.16,0.04,0.04,0.12
0,2,1,0,11,0,0,0,0,0,0,5,2,2,5,0,36,4,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,4,0,9,0,0,0,0,0,1,6,6,0,2,1,64,4,0,8,-2,1.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0
0,1,2,0,7,0,0,0,0,0,0,3,2,0,2,1,23,3,0,7,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
1,3,7,0,11,0,0,1,0,0,1,7,4,1,3,0,151,4,0,3,1,1.0,0.08,0.04,0.24,0.08,0.28,0.08,0.08,0.04,0.04,0.04
0,3,8,0,12,0,0,0,0,0,2,6,3,1,3,0,214,3,0,93,-1,1.0,0.2413793103448276,0.1034482758620689,0.0,0.0,0.0344827586206896,0.2758620689655172,0.2758620689655172,0.0689655172413793,0.0,0.0
0,1,2,0,6,0,0,0,0,0,0,4,2,0,2,0,41,4,0,6,-1,1.0,0.1923076923076923,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.1538461538461538,0.1923076923076923,0.1923076923076923,0.0384615384615384,0.0384615384615384,0.0384615384615384
0,5,2,0,15,0,0,2,0,0,3,11,9,2,4,0,26,3,0,13,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,2,3,0,5,0,0,1,0,0,0,3,2,0,1,0,17,4,0,8,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,9,0,0,0,0,0,1,7,3,1,2,0,180,4,0,135,1,1.0,0.0,0.0588235294117647,0.2941176470588235,0.0,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.0,0.0,0.2352941176470588
0,2,3,0,8,0,0,0,0,0,0,6,2,0,1,0,50,3,0,3,0,1.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666
0,0,0,0,3,0,0,1,0,0,2,4,2,0,1,0,5,3,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,5,0,0,0,0,0,0,3,1,0,1,0,35,3,0,49,-2,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
0,3,6,0,11,0,0,2,0,0,2,6,3,0,3,0,96,4,0,3,0,1.0,0.1111111111111111,0.0555555555555555,0.2222222222222222,0.0,0.2222222222222222,0.1666666666666666,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555
0,5,2,0,15,0,0,2,0,0,3,11,9,2,4,0,26,3,0,13,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,2,3,0,5,0,0,1,0,0,0,3,2,0,1,0,17,4,0,8,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,9,0,0,0,0,0,1,7,3,1,2,0,180,4,0,135,1,1.0,0.0,0.0588235294117647,0.2941176470588235,0.0,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.0,0.0,0.2352941176470588
0,2,3,0,8,0,0,0,0,0,0,6,2,0,1,0,50,3,0,3,0,1.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666
0,0,0,0,3,0,0,1,0,0,2,4,2,0,1,0,5,3,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,5,0,0,0,0,0,0,3,1,0,1,0,35,3,0,49,-2,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
0,3,6,0,11,0,0,2,0,0,2,6,3,0,3,0,96,4,0,3,0,1.0,0.1111111111111111,0.0555555555555555,0.2222222222222222,0.0,0.2222222222222222,0.1666666666666666,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555
0,1,3,0,6,0,0,0,0,0,0,5,2,0,2,0,151,3,0,100,3,1.0,0.05,0.125,0.125,0.1,0.175,0.1,0.05,0.05,0.1,0.125
0,3,2,1,6,0,0,3,0,0,3,5,4,0,1,0,27,3,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,4,0,6,0,0,0,0,1,1,5,6,1,1,0,13,3,0,13,0,1.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,3,3,0,0,0,21,4,0,20,0,1.0,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0555555555555555
1,3,3,0,12,0,0,1,0,0,0,9,3,1,3,0,43,4,0,10,-1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.1666666666666666
0,1,2,0,9,0,0,1,0,0,0,5,5,2,3,0,51,4,0,3,0,1.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909
0,1,2,0,7,0,0,0,0,0,0,5,1,1,4,1,23,3,0,23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3,0,6,0,0,0,0,0,0,5,2,0,2,0,151,3,0,100,3,1.0,0.05,0.125,0.125,0.1,0.175,0.1,0.05,0.05,0.1,0.125
0,3,2,1,6,0,0,3,0,0,3,5,4,0,1,0,27,3,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,4,0,6,0,0,0,0,1,1,5,6,1,1,0,13,3,0,13,0,1.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,3,3,0,0,0,21,4,0,20,0,1.0,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0555555555555555
1,3,3,0,12,0,0,1,0,0,0,9,3,1,3,0,43,4,0,10,-1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.1666666666666666
0,1,2,0,9,0,0,1,0,0,0,5,5,2,3,0,51,4,0,3,0,1.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0909090909090909
0,1,2,0,7,0,0,0,0,0,0,5,1,1,4,1,23,3,0,23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,2,2,0,0,0,6,4,1,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4,6,0,7,0,0,0,0,0,1,5,2,1,2,0,76,4,0,4,1,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714
0,2,3,0,8,0,0,2,0,0,1,5,3,0,2,0,51,3,0,10,2,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.1,0.1,0.1,0.0
0,2,4,0,7,0,0,1,0,0,1,5,4,0,1,0,23,3,0,7,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0,3,2,0,5,0,0,0,0,0,1,4,1,1,1,0,9,3,1,0,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
0,4,2,0,4,0,0,0,0,0,2,3,1,1,3,1,12,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2,0,13,0,0,2,0,0,0,9,7,0,5,0,23,3,0,11,0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,2,1,0,0,0,17,3,0,8,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4,2,0,5,0,0,2,0,0,2,5,4,1,1,0,19,4,0,6,0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25
0,2,2,0,5,0,0,1,0,0,1,5,2,1,2,0,8,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,2,2,0,0,0,6,4,1,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4,6,0,7,0,0,0,0,0,1,5,2,1,2,0,76,4,0,4,1,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714
0,2,3,0,8,0,0,2,0,0,1,5,3,0,2,0,51,3,0,10,2,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.1,0.1,0.1,0.0
0,2,4,0,7,0,0,1,0,0,1,5,4,0,1,0,23,3,0,7,0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0,3,2,0,5,0,0,0,0,0,1,4,1,1,1,0,9,3,1,0,0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
0,4,2,0,4,0,0,0,0,0,2,3,1,1,3,1,12,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2,0,13,0,0,2,0,0,0,9,7,0,5,0,23,3,0,11,0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,2,1,0,0,0,17,3,0,8,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
0,4,2,0,5,0,0,2,0,0,2,5,4,1,1,0,19,4,0,6,0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25
0,2,2,0,5,0,0,1,0,0,1,5,2,1,2,0,8,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0,6,0,0,0,0,0,0,4,1,0,2,0,29,4,0,5,1,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0
0,4,2,0,16,0,1,1,0,0,3,11,5,4,5,1,28,3,0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,8,0,0,0,0,0,0,5,0,0,3,0,60,3,0,85,1,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,0.0
0,1,2,0,12,0,0,0,0,0,0,7,5,1,5,2,44,4,0,8,1,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
1,2,2,0,15,0,0,0,0,0,0,9,2,1,6,1,47,3,0,5,2,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857
0,3,5,0,9,0,0,3,0,0,1,6,3,0,3,0,28,3,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1,1,2,0,6,0,0,0,0,0,0,4,1,0,2,0,29,4,0,5,1,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.0,0.0
0,4,2,0,16,0,1,1,0,0,3,11,5,4,5,1,28,3,0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,8,0,0,0,0,0,0,5,0,0,3,0,60,3,0,85,1,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,0.0
0,1,2,0,12,0,0,0,0,0,0,7,5,1,5,2,44,4,0,8,1,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
1,2,2,0,15,0,0,0,0,0,0,9,2,1,6,1,47,3,0,5,2,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857
0,3,5,0,9,0,0,3,0,0,1,6,3,0,3,0,28,3,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,2,7,0,7,0,0,1,0,0,1,5,2,0,2,0,68,3,0,6,0,0.0,0.125,0.0,0.25,0.0,0.25,0.125,0.125,0.0,0.125,0.0
0,4,2,0,6,0,0,2,0,0,2,6,4,1,3,1,13,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,4,0,0,0,0,0,1,3,2,0,0,0,15,4,0,15,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0
0,2,3,0,7,0,0,0,0,0,0,4,1,0,3,0,30,4,0,10,0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2
0,2,2,0,6,0,0,0,0,0,0,4,1,1,1,1,10,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,2,7,0,7,0,0,1,0,0,1,5,2,0,2,0,68,3,0,6,0,0.0,0.125,0.0,0.25,0.0,0.25,0.125,0.125,0.0,0.125,0.0
0,4,2,0,6,0,0,2,0,0,2,6,4,1,3,1,13,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,4,0,0,0,0,0,1,3,2,0,0,0,15,4,0,15,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0
0,2,3,0,7,0,0,0,0,0,0,4,1,0,3,0,30,4,0,10,0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2
0,2,2,0,6,0,0,0,0,0,0,4,1,1,1,1,10,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3,3,0,13,0,0,3,0,0,2,9,6,1,3,0,70,3,0,5,1,1.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111
0,1,6,0,8,0,0,0,0,0,1,5,3,0,2,0,218,3,0,91,7,1.0,0.0851063829787234,0.0638297872340425,0.1063829787234042,0.0425531914893617,0.3404255319148936,0.1063829787234042,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.0851063829787234
0,1,3,0,8,0,0,0,0,0,0,6,4,0,2,0,179,4,0,128,1,1.0,0.074074074074074,0.037037037037037,0.074074074074074,0.037037037037037,0.3333333333333333,0.1481481481481481,0.037037037037037,0.074074074074074,0.1111111111111111,0.074074074074074
0,1,2,0,12,0,0,0,0,0,0,5,3,0,4,1,64,3,0,89,0,1.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
0,2,4,0,11,0,0,2,0,0,0,7,6,2,3,0,63,4,0,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,4,0,7,0,0,1,0,0,1,5,1,0,1,0,26,3,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,10,0,0,1,0,0,0,6,4,1,3,0,40,4,0,10,2,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857
0,3,3,0,13,0,0,3,0,0,2,9,6,1,3,0,70,3,0,5,1,1.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111
0,1,6,0,8,0,0,0,0,0,1,5,3,0,2,0,218,3,0,91,7,1.0,0.0851063829787234,0.0638297872340425,0.1063829787234042,0.0425531914893617,0.3404255319148936,0.1063829787234042,0.0425531914893617,0.0638297872340425,0.0638297872340425,0.0851063829787234
0,1,3,0,8,0,0,0,0,0,0,6,4,0,2,0,179,4,0,128,1,1.0,0.074074074074074,0.037037037037037,0.074074074074074,0.037037037037037,0.3333333333333333,0.1481481481481481,0.037037037037037,0.074074074074074,0.1111111111111111,0.074074074074074
0,1,2,0,12,0,0,0,0,0,0,5,3,0,4,1,64,3,0,89,0,1.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
0,2,4,0,11,0,0,2,0,0,0,7,6,2,3,0,63,4,0,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,4,0,7,0,0,1,0,0,1,5,1,0,1,0,26,3,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,10,0,0,1,0,0,0,6,4,1,3,0,40,4,0,10,2,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857
0,2,4,0,11,0,0,2,0,0,1,7,5,0,3,0,82,4,0,113,-2,0.0,0.125,0.0,0.0,0.0,0.125,0.375,0.25,0.0,0.0,0.125
0,1,4,0,4,0,0,0,0,0,0,2,2,0,1,0,66,3,0,3,0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909
0,1,7,0,7,0,0,0,0,0,0,4,2,0,2,0,339,3,0,113,4,0.0,0.0338983050847457,0.0508474576271186,0.1864406779661017,0.0338983050847457,0.2372881355932203,0.1016949152542373,0.0508474576271186,0.0338983050847457,0.1186440677966101,0.1525423728813559
4,6,3,1,16,0,0,1,0,0,7,11,3,0,7,0,25,4,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,4,0,0,0,0,0,0,1,2,0,1,0,52,4,0,7,0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0
0,2,6,0,9,0,0,1,0,0,1,6,3,0,3,0,57,3,0,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,10,0,0,0,0,0,1,6,4,0,3,0,105,3,0,61,1,0.0,0.1333333333333333,0.0666666666666666,0.2,0.0,0.2,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666
0,1,4,0,6,0,0,0,0,0,1,4,2,0,1,0,34,3,0,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0,11,0,0,2,0,0,1,7,5,0,3,0,82,4,0,113,-2,1.0,0.125,0.0,0.0,0.0,0.125,0.375,0.25,0.0,0.0,0.125
0,1,4,0,4,0,0,0,0,0,0,2,2,0,1,0,66,3,0,3,0,1.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909
0,1,7,0,7,0,0,0,0,0,0,4,2,0,2,0,339,3,0,113,4,1.0,0.0338983050847457,0.0508474576271186,0.1864406779661017,0.0338983050847457,0.2372881355932203,0.1016949152542373,0.0508474576271186,0.0338983050847457,0.1186440677966101,0.1525423728813559
4,6,3,1,16,0,0,1,0,0,7,11,3,0,7,0,25,4,0,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,4,0,0,0,0,0,0,1,2,0,1,0,52,4,0,7,0,1.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0
0,2,6,0,9,0,0,1,0,0,1,6,3,0,3,0,57,3,0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
